編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
315,130,,棕昀有限公司,H運輸及倉儲業(其他水上運輸輔助業),溺斃,1,,,,貨輪甲板,2267,新北市八里區廈竹圍25號,新北市政府勞動檢查處,2022,2022-01-24,是,05
316,131,,亞穎有限公司,C製造業(塑膠膜袋製造業),衝撞,1,,,,,2272,,臺中市勞動檢查處,2022,2022-01-24,否,07
317,132,,捷暐企業有限公司,F營造業(其他專門營造業),被夾、被捲,1,台灣積體電路製造股份有限公司,,台中零廢製造中心公共設施暨管理大樓新建工程,臺中市大雅區科雅西路與科雅七路交叉口,2272,臺中市大雅區科雅西路與科雅七路交叉口,中部科學園區管理局,2022,2022-01-21,是,12
318,133,23344962,齊裕營造股份有限公司,F營造業(建築工程業),物體倒塌、崩塌,1,興富發建設股份有限公司,12305479,台中烏日區新高鐵段89、90、96地號新建工程,C棟16樓電梯梯廳,2272,臺中市烏日區高鐵路二段與高鐵一路口,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-01-20,是,02
319,134,,李○○（即信誠水電材料行）,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,聯倉交通股份有限公司桃園總公司,,照明燈具拆除工程,後倉碼頭區堆高機貨叉上墜落,2268,桃園市蘆竹區八股路3號,桃園市政府勞動檢查處,2022,2022-01-20,是,06
320,135,89526176,國耀營造股份有限公司,F營造業(建築工程業),被夾、被捲,1,宏普建設股份有限公司,23113054,宏普画時代時代苑住宅大樓新建工程,工區內水泥砂漿攪拌機檯上,2268,桃園市中壢區青雲路100號旁,桃園市政府勞動檢查處,2022,2022-01-19,是,06
321,136,,巨茂營造有限公司,F營造業(其他專門營造業),被夾、被捲,1,交通部高速公路局北區養護工程分局,,110-111年度木柵段轄區隧道維護工程,碧潭隧道北上車道,2267,,新北市政府勞動檢查處,2022,2022-01-15,否,05
322,137,,中鼎工程股份有限公司,C製造業(產業用機械設備維修及安裝業),物體飛落,2,華運倉儲實業股份有限公司,,華運倉儲實業公司石化油品中心建廠專案,高雄港洲際碼頭華運倉儲實業公司石化油品中心建廠專案之八萬公秉乙烯槽安裝工程,2279,高雄市小港區南星計畫洲際貨櫃中心,高雄市政府勞工局勞動檢查處,2022,2022-01-15,是,09
323,138,,右鑫機械企業有限公司,G批發及零售業(其他食品批發業),被夾、被捲,1,,,,堆高機,2267,新莊區思源路34號,新北市政府勞動檢查處,2022,2022-01-14,是,05
324,139,,連泰紙業股份有限公司,C製造業(未分類其他紙製品製造業),被撞,1,,,,連泰紙業股份有限公司散漿機作業區,2271,,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-01-13,否,02
325,140,83721383,生鴻科技有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,雄進鋼構股份有限公司,22922535,屏東雄進鋼構-太陽能屋頂增設安全設施工程,雄進鋼構股份有限公司E區廠房屋頂,2280,屏東縣新園鄉港西村西平路91號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-01-13,是,03
326,141,,太平洋船舶貨物裝卸股份有限公司,H運輸及倉儲業(其他水上運輸輔助業),溺斃,1,,,,高雄港55號碼頭,2279,高雄港55號碼頭,高雄市政府勞工局勞動檢查處,2022,2022-01-11,是,09
327,142,,華谷工程顧問有限公司,F營造業(庭園景觀工程業),墜落、滾落,1,三新奧特萊斯股份有限公司,,承攬三新奧特萊斯股份有限公司植栽、噴灌系統及景觀水池管理維護業務,新北市林口區文化三路1段356號,2267,新北市林口區文化三路1段356號,新北市政府勞動檢查處,2022,2022-01-10,是,05
328,143,53926705,,,,1,,53926705,,,,,桃園市政府勞動檢查處,2022,2022-01-10,,06
329,144,16706025,宜碼裝卸股份有限公司,H運輸及倉儲業(其他水上運輸輔助業),物體倒塌、崩塌,1,,,,蘇澳港7號碼,2283,蘇澳鎮港區一號,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-01-08,是,01
330,145,,達欣工程股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,台中商業銀行股份有限公司,,台中商銀辦公室及旅館新建工程,鋼構樓梯,2272,臺中市西屯區市政路與河南路四段口,勞動部職業安全衛生署中區職業安全衛生中心,2022,2022-01-07,是,02
331,146,,榮源建設有限公司,L不動產業(不動產開發業),墜落、滾落,1,榮源建設有限公司,,榮源建設有限公司住宅新建工程,宜蘭縣壯圍鄉大福路3段472巷36號旁,2283,宜蘭縣壯圍鄉大福路3段472巷36號旁,勞動部職業安全衛生署北區職業安全衛生中心,2022,2022-01-06,是,01
332,147,,來成企業社,E用水供應及污染整治業(非有害廢棄物清除業),物體倒塌、崩塌,1,中華紙漿股份有限公司台東廠,,每日生產所需之各項配合作業,廢紙堆置場內,2281,臺東縣臺東市豐田里中興路4段371號,勞動部職業安全衛生署南區職業安全衛生中心,2022,2022-01-06,是,03
333,148,,黃進發,F營造業(建物完工裝修工程業),墜落、滾落,1,楊炳煌,,豬舍鐵皮屋頂更換工程,高雄市路竹區復興路860號,2279,高雄市路竹區復興路860號,高雄市政府勞工局勞動檢查處,2022,2022-01-04,是,09
334,149,,楊ＯＯ,F營造業(其他專門營造業),墜落、滾落,1,,,,,2279,高雄市三民區澄平街394巷12號,高雄市政府勞工局勞動檢查處,2022,2022-01-03,是,09
335,150,50921874,瑞辰工程有限公司,F營造業(其他專門營造業),墜落、滾落,1,臺北市政府工務局新建工程處,03775007,（109建123）臺北市敦化國小校舍拆除改建工程主體工程,4樓鋼梁,2266,松山區敦化北路2號,臺北市勞動檢查處,2022,2022-01-01,是,04
