編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
2167,88,65279920,長岡化工股份有限公司,C製造業(肥料及氮化合物製造業),墜落、滾落,1,-,-,廠房修繕工程,長岡化工股份有限公司原料儲區屋頂,2276,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-09-11,否,03
2168,89,15693212,楊○○（即翔昇工程行）,C製造業(產業用機械設備維修及安裝業),物體飛落,1,-,,中國鋼鐵股份有限公司 No.4/6/8 RH VESSEL 下部槽切換一組工程,中國鋼鐵股份有限公司W3煉鋼廠,,,高雄市政府勞工局勞動檢查處,2018,2018-09-10,否,09
2169,90,,鄭OO(即育全工程行),C製造業(產業用機械設備維修及安裝業),物體倒塌、崩塌,2,台灣中油股份有限公司液化天然氣工程處,,L10101計畫台中廠至烏溪隔離站26吋陸上輸氣管線工程,在深約2.5公尺之管溝從事焊接作業，因土石崩塌遭掩埋,2273,台17線12K+830,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-09-08,是,02
2170,91,,格全食品工業股份有限公司花蓮分公司,C製造業(屠宰業),被夾、被捲,1,,,,,2282,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-09-07,否,01
2171,92,84445344,信福航業股份有限公司,H運輸及倉儲業(海洋水運業),墜落、滾落,1,,,,基隆港西15號碼頭處,2265,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-09-06,否,01
2172,93,,瑞助營造股份有限公司,F營造業(建築工程業),感電,1,台灣自來水股份有限公司南區工程處,,自來水員工訓練園區興建工程,本工程之E棟1樓C2柱模板組立處,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-09-06,否,03
2173,94,54363892,正方倉儲實業股份有限公司,H運輸及倉儲業(其他運輸輔助業),其他交通事故,1,,,,馥利威貨櫃場,,基隆市暖暖區源遠路124之8號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-09-04,是,01
2174,95,80119753,炘權企業有限公司,C製造業(未分類其他基本金屬製造業),墜落、滾落,1,-,,-,-,,,臺中市勞動檢查處,2018,2018-09-04,否,07
2175,96,,鄭○○,F營造業(其他專門營造業),溺斃,1,屏東縣枋寮鄉北勢寮養殖漁業生產區管理委員會,,海水供應站沉砂池水下清淤工程,海水供應站沉砂池,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-09-03,否,03
2176,97,,達欣工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,維春商業開發股份有限公司,,永紅大直B3商場旅館新建工程,於屋突R1(11樓)升降機直井內墜落至地下四樓機坑,2266,臺北市中山區植福路189號對面工地,臺北市勞動檢查處,2018,2018-08-30,是,04
2177,98,13117566,昌峯興業有限公司,G批發及零售業(其他建材批發業),被夾、被捲,1,,,,,,,新北市政府勞動檢查處,2018,2018-08-28,否,05
2178,99,,何○○(即大順衛生工程行),F營造業(冷凍、空調及管道工程業),感電,1,佳陞建設股份有限公司,,排水管路疏通作業,新竹縣竹北市嘉興三街22號2樓之2陽台,,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-25,否,01
2179,100,13020964,宏彰工程有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,泰安食品股份有限公司,86899664,泰安食品(股)公司屏東場廠房二次施作工程,本工程1樓電器室,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-08-25,否,03
2180,101,,壹東實業股份有限公司,C製造業(金屬表面處理業),感電,1,,,,壹東實業股份有限公司二廠FCL懸吊式烤漆生產線第二道噴房門外,2279,高雄市小港區大業南路18號,高雄市政府勞工局勞動檢查處,2018,2018-08-23,是,09
2181,102,6551281,臺南市東山區吉貝耍國民小學,P教育業(),墜落、滾落,1,-,-,-,臺南市東山區吉貝耍國民小學八卦樓廁所屋頂塑膠採光罩,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-08-22,否,03
2182,103,,陳OO,A農、林、漁、牧業(果樹栽培業),跌倒,1,-,,-,果園旁,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-08-22,否,03
2183,104,11367406,泛亞工程建設股份有限公司,F營造業(其他土木工程業),物體倒塌、崩塌,3,桃園國際機場股份有限公司、交通部高速公路局,,第C009標臺灣桃園國際機場WC滑行道遷建及雙線化工程,桃園市大園區桃園機場航站北路1號環場西路旁,2268,桃園市大園區桃園機場航站北路1號環場西路旁,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-21,是,01
2184,105,,建埕營造有限公司,F營造業(其他土木工程業),被刺、割、擦傷,1,台灣電力股份有限公司核能火力發電工程處中部施工處,,通霄電廠更新擴建計畫廢棄物暫存區(一)及(二)新建工程,345KV開關場區之廢棄物暫存區1b工區,2271,苗栗縣通霄鎮海濱路1號,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-08-21,是,02
2185,106,97013261,順裕營造有限公司,F營造業(建築工程業),跌倒,1,臺東縣政府,93506601,105-106年再造歷史現場專案計畫『民權里日式建築文化園區修復再利用計畫』工程,日式建築之土台上方大引處,2281,臺東縣臺東市寶桑路38號,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-08-20,是,03
2186,107,11166702,永大機電工業股份有限公司,C製造業(輸送機械設備製造業),墜落、滾落,1,誠隆建設股份有限公司,-,新北市深坑區埔新段店鋪住宅大樓新建工程,屋突1樓電梯井,2267,新北市深坑區北深路2段141號旁,新北市政府勞動檢查處,2018,2018-08-20,是,05
2187,108,,勵拓有限公司,G批發及零售業(其他食品批發業),墜落、滾落,1,-,,,,2267,新北市泰山區磚雅厝路24號,新北市政府勞動檢查處,2018,2018-08-20,是,05
2188,109,63003906,三井工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,國泰人壽保險股份有限公司,03374707,高速鐵路桃園車站特定區產業專用區開發經營案水族館、飯店、影城暨商場複合式商業大樓新建工程,5樓南側樓板鋼樑開放邊緣,,桃園市中壢區青昇段426地號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-19,是,01
2189,110,23750095,柏承科技股份有限公司,C製造業(印刷電路板製造業),墜落、滾落,1,,23750095,,廠區車道鐵皮屋頂,2268,桃園市蘆竹區大有街29巷8號,桃園市政府勞動檢查處,2018,2018-08-17,是,06
2190,111,23210318,輝達營造有限公司,F營造業(其他土木工程業),墜落、滾落,1,德恩建設股份有限公司,80194611,中和板南段廠辦新建工程,B棟地上2樓施工架,2267,新北市中和區中山路2段482巷,新北市政府勞動檢查處,2018,2018-08-16,是,05
2191,112,,國強保全股份有限公司,N支援服務業(保全及偵探業),墜落、滾落,1,楊梅高級中等學校,,,御風樓之水泥梯 2 樓 至 3 樓樓梯間轉角之平面地面,2268,桃園市楊梅區高獅路 5 號,桃園市政府勞動檢查處,2018,2018-08-16,是,06
2192,113,23403618,興鋓工業股份有限公司,C製造業(金屬建築組件製造業),物體倒塌、崩塌,1,-,,-,-,,,臺中市勞動檢查處,2018,2018-08-16,否,07
2193,114,80623660,傅裕鋼鐵有限公司,C製造業(金屬刀具及手工具製造業),墜落、滾落,1,,,民宅3樓樓頂鐵波板修繕工程,民宅3樓樓板,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-15,否,01
2194,115,36948985,陳OO(即峰辰水下工程行),F營造業(其他專門營造業),溺斃,1,恒晨榮(香港)海運有限公司,,恆星號油輪俥葉及冷卻水門查修作業,臺中港西5碼頭之恆星號油輪船底水下,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-08-14,否,02
2195,116,,林陳OO(即宏森企業社),F營造業(機電、電信及電路設備安裝業),感電,1,和平電力股份有限公司,,2018年度廠區照明設備檢修維護合約工程,和平電力股份有限公司,2282,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-13,否,01
2196,117,05424180,倉圓企業有限公司,F營造業(其他專門營造業),墜落、滾落,1,,,民宅頂樓加蓋建物屋頂更新工程,臺北市內湖區康寧路1段82號3樓,2266,,臺北市勞動檢查處,2018,2018-08-13,否,04
2197,118,,塑美貝科技股份有限公司,C製造業(塑膠原料製造業),與高溫、低溫之接觸,1,,,,水池作業區,,,經濟部加工出口區管理處,2018,2018-08-10,否,10
2198,119,00423107,台灣電力股份有限公司基隆區營業處,D電力及燃氣供應業(電力供應業),感電,1,台灣電力股份有限公司基隆區營業處,00423107,107年度變壓器及配電設備檢修工作,台灣電力股份有限公司基隆區營業處配電中心變壓器檢測作業區,2265,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-08,否,01
2199,120,D120911508,施OO,F營造業(建物完工裝修工程業),墜落、滾落,1,黃OO等5人,-,永康區大橋一街247巷54弄社區住宅外牆修繕工程,台南市永康區大橋一街247巷54弄,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-08-07,否,03
2200,121,,陳OO,N支援服務業(其他清潔服務業),被夾、被捲,1,王OO,,,,,,新北市政府勞動檢查處,2018,2018-08-07,否,05
2201,122,12951378,凱瑋實業有限公司,H運輸及倉儲業(其他運輸輔助業),感電,1,臺北捷運公司,84894989,淡水站地下停車場燈具更換工作,新北市淡水區淡水捷運站地下停車場,,,新北市政府勞動檢查處,2018,2018-08-06,否,05
2202,123,64000408,雲林縣口湖鄉公所,O公共行政及國防；強制性社會安全(政府機關),墜落、滾落,1,無,,無,於行進中之資源回收車車後升降台墜落至道路,2275,雲林縣口湖鄉海口故事露營園區旁道路,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-08-04,是,02
2203,124,,雲林縣口湖鄉公所(清潔隊),O公共行政及國防；強制性社會安全(政府機關),墜落、滾落,1,無,,無,於行進中之資源回收車車後升降台墜落至道路,,雲林縣口湖鄉海口故事露營園區旁道路,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-08-04,是,02
2204,125,28721850,雄宇事業有限公司,C製造業(塑膠皮、板及管材製造業),感電,1,-,,-,雄宇事業有限公司廠內壓出機旁,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-08-02,否,03
2205,126,22914232,忠群螺絲五金股份有限公司楊梅廠 ,C製造業(未分類其他金屬製品製造業),感電,1,,22914232,,忠群螺絲五金股份有限公司楊梅廠二樓倉庫空壓機區,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-08-01,否,01
2206,127,,江OO,N支援服務業(綠化服務業),物體倒塌、崩塌,1,林OO,,無,住家庭院,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-08-01,否,02
2207,128,-,徐OO,F營造業(其他土木工程業),墜落、滾落,1,張OO,-,臺南市新市區三舍里三舍168之3號屋頂採光浪板更換工程,屋頂,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-08-01,否,03
2208,129,12778504,鴻發有限公司,C製造業(未分類其他紙製品製造業),墜落、滾落,1,,12778504,屋頂作業,鴻發有限公司（舊廠）,2269,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-30,否,01
2209,130,66022595,嘉義市政府環境保護局,O公共行政及國防；強制性社會安全(政府機關),墜落、滾落,1,-,-,-,嘉義市自由路與遠東街口,2276,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-07-30,否,03
2210,131,98986468,秀傳企業社,F營造業(建築工程業),墜落、滾落,1,無,98986468,(105)桃市都建執照字第會龍0031號住宅新建工程,屋突1層樓梯間,2268,桃園市龍潭區華南路一段63巷11號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-26,是,01
2211,132,,廣來企業行,F營造業(整地、基礎及結構工程業),衝撞,1,無,,無,廣來企業行之停車場,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-07-26,否,02
2212,133,28054913,尊弘環保股份有限公司,E用水供應及污染整治業(非有害廢棄物處理業),物體倒塌、崩塌,1,臺東縣環境保護局,12072210,臺東市建農垃圾衛生掩埋場活化統包工程,臺東市建農垃圾衛生掩埋場,2281,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-07-26,否,03
2213,134,,陳00(即廣來企業行),F營造業(整地、基礎及結構工程業),衝撞,1,-,,-,-,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-07-24,否,02
2214,135,27801497,悟纈有限公司,F營造業(庭園景觀工程業),公路交通事故,2,交通部公路總局第二區養護工程處(台中工務段),,107年度臺中段轄區省道台17線、快速道路台61線路容清理工作,臺中市大甲區建興里西濱快速公路133公里處南下車道,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-07-24,否,02
2215,136,99053915,五匠廣告企業社,M專業、科學及技術服務業(廣告業),感電,1,-,,-,從事掛設帆布作業,2279,-,高雄市政府勞工局勞動檢查處,2018,2018-07-24,是,09
2216,137,,黃OO,F營造業(其他土木工程業),墜落、滾落,1,國立臺北科技大學附屬桃園農工高級中等學校,,北科附工-圖書館1樓-自主學習教室整修工程,國立臺北科技大學附屬桃園農工高級中等學校圖書館,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-22,否,01
2217,138,54899375,米迪詩國際股份有限公司,E用水供應及污染整治業(資源回收處理業),墜落、滾落,1,永茂環科股份有限公司,55716438,水霧工程,永茂環科股份有限公司A區工廠1樓內,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-21,否,01
2218,139,,王OO、蘇OO、廖OO、姚OO,F營造業(建物完工裝修工程業),墜落、滾落,1,白OO,,清水區吳厝路住宅修建工程,臺中市清水區吳厝路90巷11號,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-07-21,否,02
2219,140,16734704,連旺實業有限公司,C製造業(棉毛梭織布業),墜落、滾落,1,,16734704,,鍋爐房,2268,桃園市大園區中山北路263號,桃園市政府勞動檢查處,2018,2018-07-21,是,06
2220,141,16411063,晨悅工業有限公司,C製造業(污染防治設備製造業),感電,1,,16411063,旋風集塵器電焊作業,晨悅工業有限公司廠房旁空地,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-20,否,01
2221,142,,陳OO,G批發及零售業(水產品批發業),感電,1,-,,-,高雄市湖內區劉家段1319地號之魚塭,2279,,高雄市政府勞工局勞動檢查處,2018,2018-07-20,否,09
2222,143,,劉OO,A農、林、漁、牧業(內陸養殖業),感電,1,-,,,高雄市湖內區劉家段1294地號魚塭,2279,高雄市湖內區劉家段1294地號魚塭,高雄市政府勞工局勞動檢查處,2018,2018-07-20,是,09
2223,144,,東霖土木包工業,F營造業(公用事業設施工程業),與高溫、低溫之接觸,1,,,107年度麻豆地區灌溉（六甲站）改善工程,台南市六甲區之「107年度麻豆地區灌溉(六甲站)改善工程」工地內,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-07-18,是,03
2224,145,,群益建設有限公司,F營造業(建築工程業),物體飛落,1,群益建設有限公司,,群益建設里港鄉大港洋段八戶住宅新建工程,B3戶一樓室外車庫處,2280,屏東縣里港鄉塔樓路3之10號,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-07-18,是,03
2225,146,,柏原工程股份有限公司,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,,,,,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-07-17,否,02
2226,147,無,陳OO,F營造業(建物完工裝修工程業),墜落、滾落,1,春池玻璃實業有限公司大庄廠,47244061,春池玻璃實業有限公司大庄廠廠房修建工程,大庄廠廠房修建工程,2269,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-16,否,01
2227,148,23844354,旭源營造工程股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,鼎正有限公司,84384542,新莊區作業廠房新建工程,汽車升降機坑,2267,新北市新莊區壽山路33號之22,新北市政府勞動檢查處,2018,2018-07-14,是,05
2228,149,22936572,凱亮金屬股份有限公司,C製造業(其他非金屬家具製造業),墜落、滾落,1,-,,-,廠房東南側電鍍作業區屋頂,,,臺中市勞動檢查處,2018,2018-07-10,否,07
2229,150,91759468,揚潤營造股份有限公司,F營造業(建築工程業),物體飛落,1,華潤建設股份有限公司,53761393,板橋永翠H2集合住宅店舖新建工程,移動式起重機於鋼構平台進行吊掛作業場所,,新北市板橋區永翠路與藝文2街交叉口旁,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-09,是,01
2230,151,27939845,良金實業有限公司,C製造業(肉類其他加工及保藏業),被撞,1,,,,集貨區,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-07-09,否,03
2231,152,,京華數位科技有限公司,M專業、科學及技術服務業(廣告業),墜落、滾落,1,新傳建設有限公司,,廣告帆布拆掛工程,新傳建設有限公司新傳遠景接待會館1樓樓頂,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-08,否,01
2232,153,,信榮交通貨運有限公司,N支援服務業(其他機械設備租賃業),感電,1,交通部公路總局西部濱海公路北區臨時工程處,,臺北港南堤聯外道路新建工程,新北市八里區中山路三段380號,2267,新北市八里區中山路三段380號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-07-08,是,01
2233,154,22204680,旭中機械工程公司,C製造業(產業用機械設備維修及安裝業),被撞,1,正隆股份有限公司后里分公司,55053563,后里廠室內煤場輸煤系統工程,-,,,臺中市勞動檢查處,2018,2018-07-08,否,07
2234,155,無,鈺鍠實業有限公司,F營造業(機電、電信及電路設備安裝業),公路交通事故,1,臺北市政府工務局公園路燈工程管理處,無,107年度大直橋等橋樑及河濱公園景觀照明委託管理維護案,臺北市自強隧道內道路,2266,,臺北市勞動檢查處,2018,2018-07-07,否,04
2235,156,22967244,增泰砂石股份有限公司,C製造業(預拌混凝土製造業),衝撞,1,-,,-,-,,,臺中市勞動檢查處,2018,2018-07-07,否,07
2236,157,76316325,中華食品實業股份有限公司,C製造業(未分類其他食品製造業),其他,1,中華食品實業股份有限公司,76316325,,中華食品實業股份有限公司廠部辦公室3樓,,,高雄市政府勞工局勞動檢查處,2018,2018-07-04,否,09
2237,1,,竑利工程行,F營造業(其他專門營造業),火災,1,中國鋼鐵股份有限公司,,鋼結構及鐵工修護工程,中國鋼鐵股份有限公司煉鋼二廠LD整備工區,2279,高雄市小港區中鋼路1號,高雄市政府勞工局勞動檢查處,2018,2018-06-30,是,09
2238,2,08726688,陳OO（即慶喜消防企業社）,C製造業(其他塑膠製品製造業),感電,1,,84379365,鑫恆工業股份有限公司廠房消防設備新設工程,鑫恆工業股份有限公司廠房,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-06-29,否,01
2239,3,30414175,中國鋼鐵股份有限公司,C製造業(),其他交通事故,1,同事業單位,同事業單位,—,中國鋼鐵股份有限公司廠內道路碼頭路與原料一東路路口,,高雄市小港區中鋼路1號,高雄市政府勞工局勞動檢查處,2018,2018-06-27,是,09
2240,4,,張○○,F營造業(建築工程業),墜落、滾落,1,○,,住宅泥作工程,外牆施工架,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-06-25,否,02
2241,5,,謝OO,F營造業(其他專門營造業),墜落、滾落,1,張OO,,自宅修繕工程,桃園市八德區介壽路一段758巷,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-06-21,否,01
2242,6,,農翼全企業股份有限公司工廠二廠,C製造業(金屬表面處理業),與高溫、低溫之接觸,1,,,,,,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-06-16,否,02
2243,7,28374802,頡登科技有限公司,C製造業(),墜落、滾落,1,吉弘生物科技股份有限公司,24389065 ,廠區油炸廢氣管拆遷移及馬達鼓風機更換工程,熟成區,,高雄市岡山區為隨里為隨東路58巷5號,高雄市政府勞工局勞動檢查處,2018,2018-06-16,是,09
2244,8,,蘇OO(即精工水電行),F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,,,空壓機及衝床配線工程,裕興企業社工廠,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-06-15,否,02
2245,9,,大沅企業有限公司,G批發及零售業(電子、通訊設備及其零組件批發業),墜落、滾落,1,陳OO,,住家分離式冷氣主機室外機遷移拆裝工程,3樓陽台窗口,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-06-15,否,03
2246,10,84192755,建喬營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,皇鼎建設開發股份有限公司,23988653,亞太科技園區B棟新建工程,地樑,2267,新北市汐止區新台五路2段與保新街口,新北市政府勞動檢查處,2018,2018-06-14,是,05
2247,11,84767581,陽明營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,創景建設有限公司,28915820,E棟東側處,桃園市楊梅區青山一街101號旁,2268,桃園市楊梅區青山一街101號旁,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-06-13,是,01
2248,12,12841160,宥禾機械有限公司,C製造業(產業用機械設備維修及安裝業),墜落、滾落,1,-,,-,從事固定式起動機直行樑擋板切割作業內容時，擋板彈回致重心不穏墜落,2279,高雄市燕巢區安招路246號,高雄市政府勞工局勞動檢查處,2018,2018-06-11,是,09
2249,13,,郭OO(自然人),C製造業(產業用機械設備維修及安裝業),與有害物等之接觸,2,,,冷凍系統檢修工程,發春陸號漁船,2279,,高雄市政府勞工局勞動檢查處,2018,2018-06-10,否,09
2250,14,,李○○(即義慶企業社),F營造業(建物完工裝修工程業),墜落、滾落,1,謝OO(自然人),,謝OO自用住宅採光罩裝設工程,4樓北側陽台處,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-06-08,否,03
2251,15,96979949,中華電信股份有限公司臺灣北區電信分公司,J資訊及通訊傳播業(有線電信業),物體飛落,1,,,,中華電信股份有限公司臺灣北區電信分公司供應處北區庫,2266,,臺北市勞動檢查處,2018,2018-06-08,否,04
2252,16,,陞光電器有限公司,G批發及零售業(家用電器零售業),墜落、滾落,1,,,,,,,新北市政府勞動檢查處,2018,2018-06-08,否,05
2253,17,54889073,睿騰興業有限公司,F營造業(其他建築設備安裝業),墜落、滾落,1,明善寺,-,「鐘樓鋼梯+圓形H鋼架平台」工程,合梯,,南投縣中寮鄉竹坑巷41-1號,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-06-06,是,02
2254,18,15763125,羅OO(即協縉工程行) ,F營造業(建物完工裝修工程業),墜落、滾落,1,北鋼有限公司,28659075,廠房鐵門施作工程,,,,新北市政府勞動檢查處,2018,2018-06-06,否,05
2255,19,24675665,成濟營造有限公司,F營造業(建築工程業),墜落、滾落,1,黃OO、莊OO、邱OO、莊OO、職OO,S121660226,黃OO、莊OO、邱OO、莊OO、職OO店鋪、辦公室、集合住宅新建工程,本工程工地東邊外牆施工架,2278,台南市南區金華路二段228巷15號旁,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-06-01,是,03
2256,20,T102552899,林OO,A農、林、漁、牧業(內陸養殖業),溺斃,1,林OO,T102552899,-,魚塭,,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-31,否,03
2257,21,86845746,萬代福營造有限公司,F營造業(建築工程業),衝撞,1,佳泰建設股份有限公司,17804207,佳泰建設股份有限公司新建工程102-1660,一樓大廳,2268,桃園市中壢區青商路300號旁工地,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-05-25,是,01
2258,22,66596516,立勝營造有限公司 ,F營造業(其他土木工程業),墜落、滾落,1,經濟部水利署第五河川局,64001407,貴舍排水台19線上游段治理工程,本工程之樁號5+940左岸處,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-25,否,03
2259,23,70654678,勝暉工程有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,-,無(自然人),-,廠房東南側C型鋼第7層墜落,,,高雄市政府勞工局勞動檢查處,2018,2018-05-25,否,09
2260,24,80482839,宥林工程有限公司,F營造業(其他土木工程業),墜落、滾落,1,台灣自來水股份有限公司中區工程處,5387158,寓埔取水口及原水抽水站工程,地下水池開挖區,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-05-21,否,02
2261,25,,邱OO,A農、林、漁、牧業(內陸養殖業),感電,1,-,,-,手持合梯接觸隔壁漏電金屬浪板而感電,2279,-,高雄市政府勞工局勞動檢查處,2018,2018-05-19,是,09
2262,26,80291769,京揚工程科技股份有限公司,M專業、科學及技術服務業(工程服務及相關技術顧問業),與有害物等之接觸,2,嘉義縣政府,66015102,嘉義縣太保及擴大縣治都市計畫區暨高鐵特定區污水下水道系統整併檢討規劃委託技術服務,嘉義區監理站前下水道人孔編號X6處,2277,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-18,否,03
2263,27,96907376,信創營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,新富開發股份有限公司,24454656,（101建246）新富開發股份有限公司新建工程,地下2樓消防泵浦室,2266,臺北市中正區仁愛路1段23巷6號,臺北市勞動檢查處,2018,2018-05-17,是,04
2264,28,,欣築營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,新遠開發有限公司,,招牌新建工程,屋頂採光罩,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-05-16,否,02
2265,29,R122711918,蕭OO,F營造業(建物完工裝修工程業),墜落、滾落,1,黃OO,R100699208,臺南市後壁區菁寮里菁寮86之8號住宅3樓鐵皮屋拆除工程,住宅3樓,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-16,否,03
2266,30,16702180,明益聯合實業有限公司,,墜落、滾落,1,,,,屋頂採光罩從事有線電視配線作業,,高雄市前鎮區永豐路175號,高雄市政府勞工局勞動檢查處,2018,2018-05-16,是,09
2267,31,,新竹瓦斯股份有限公司,D電力及燃氣供應業(氣體燃料供應業),物體飛落,1,總誼建設有限公司,,竹北市十興路305巷(公園苑)大樓表外管工程,新竹縣竹北市十興路305巷13弄旁工地C棟北側,,新竹縣竹北市十興路305巷13弄旁工地,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-05-15,是,01
2268,32,,-,F營造業(建築工程業),墜落、滾落,1,天順祥開發建設有限公司,53502925,天順祥開發建設有限公司新建工程,工地B區5樓外側施工架上,,,臺中市勞動檢查處,2018,2018-05-12,否,07
2269,33,84159518,富麒機械有限公司,C製造業(金屬建築組件製造業),墜落、滾落,1,太盟實業股份有限公司,60316088,拆換木材倉庫屋頂工程,在高約10公尺以石綿板構築之屋頂從事作業，踏穿石綿瓦屋頂墜落至地面,,苗栗縣苑裡鎮苑坑里5鄰苑坑48之2號,勞動部職業安全衛生署中區職業安全衛生中心,2018,2018-05-11,是,02
2270,34,28942544,田鋼興業有限公司,F營造業(整地、基礎及結構工程業),感電,1,楊OO,T121420394,楊OO鋼構廠房新建工程,本工地東面鋼構位置,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-10,否,03
2271,35,86982430,建埕營造有限公司,F營造業(建築工程業),溺斃,1,臺南市政府警察局佳里分局,74508903,臺南市政府警察局佳里分局(含佳里派出所)耐震補強工程,西側外部基礎坑處,,臺南市佳里區忠孝路7號,勞動部職業安全衛生署南區職業安全衛生中心,2018,2018-05-09,是,03
2272,36,,大陸工程股份有限公司,F營造業(公用事業設施工程業),墜落、滾落,1,臺北市政府捷運工程局北區工程處,,新莊線CK570J區段標新莊線新莊機廠及O59車站西側至新莊機廠間隧道工程,第2人行陸橋東側W2~W3牆間之系統施工架,2267,新北市新莊區中正路746巷1號,勞動部職業安全衛生署北區職業安全衛生中心,2018,2018-05-08,是,01
2273,37,,長偉機電行,G批發及零售業(建材零售業),與有害物等之接觸,3,文化師苑社區管理委員會,,,高雄市苓雅區同慶路130號之文化師苑社區地下二樓廢水池B,2279,高雄市苓雅區同慶路130號,高雄市政府勞工局勞動檢查處,2018,2018-05-07,是,09
2274,38,22529081,暘銘企業有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,1,暘銘企業有限公司,22529081,暘銘企業有限公司廠房新建工程,高空工作車伸臂工作台距地面高度約735公分,,,高雄市政府勞工局勞動檢查處,2018,2018-05-07,否,09
