編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
215,40,,嵩翰起重工程有限公司,F營造業(建築工程業),,1,青鋼應用材料股份有限公司,,青鋼應用材料股份有限公司廠房、辦公室新建工程,臺南市新市區新晶段48-6地號(青鋼應用材料股份有限公司廠房新建工程工地),umb://document/35d344a135f2490f94a466f0b50746c4,臺南市新市區新晶段48-6地號,,2020,2020-05-23,是,
216,41,75280209,東和鋼鐵企業股份有限公司桃園廠,C製造業(鋼鐵軋延及擠型業),被夾、被捲,1,,,,東和鋼鐵企業股份有限公司桃園廠廢鋼台車地下坑道,2268,桃園市觀音區草漯116號,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-05-22,是,01
217,42,,周○○,F營造業(整地、基礎及結構工程業),被撞,1,永茂森林山莊民宿,,,永茂森林山莊民宿,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-05-19,否,01
218,43,52356446,福清營造股份有限公司,F營造業(其他土木工程業),被撞,1,交通部高速公路局第二新建工程處,00972378,國道高速公路後續路段橋梁耐震補強工程(區段1-1)第M37D標,南投高架橋P80橋墩,2274,南投縣南投市,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-05-18,是,02
219,44,,-,C製造業(其他金屬加工處理業),墜落、滾落,1,新薇股份有限公司,,6樓格柵板的上翼版防水工程,-,2272,,臺中市勞動檢查處,2020,2020-05-17,否,07
220,45,,吳OO,F營造業(冷凍、空調及管道工程業),溺斃,1,盧OO,,水電工程,花蓮縣壽豐鄉壽山段267地號,2282,花蓮縣壽豐鄉壽山段267地號,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-05-16,是,01
221,46,,弘光開發營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,立鑫建設股份有限公司,,店鋪集合住宅新建工程,中壢區雙嶺段1262、1266地號,2268,中壢區雙嶺段1262、1266地號,桃園市政府勞動檢查處,2020,2020-05-16,是,06
222,47,,冬青綠化股份有限公司,N支援服務業(綠化服務業),墜落、滾落,1,,,臺東工務段成功監工站省道109年度綠美化維護工作,臺東縣東河鄉省道台23線39K+680處,2281,,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-05-15,否,03
223,48,,中福營造股份有限公司,F營造業(其他專門營造業),墜落、滾落,1,麗寶建設股份有限公司,,淡水區公司田段肆層住宅新建工程,地上4樓外牆施工架,2267,,新北市政府勞動檢查處,2020,2020-05-15,否,05
224,49,,永䥶營造股份有限公司,F營造業(道路工程業),其他交通事故,1,交通部高速公路局南區養護工程分局,,新營段轄區瀝青混凝土路面整修及零星修補工程(108-109),國道1號北上線里程278K+100第1車道處。,2278,臺南市後壁區,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-05-14,是,03
225,50,,正隆股份有限公司大園廠,C製造業(紙張製造業),物體飛落,1,,,,桃園市大園區大工路116號,2268,桃園市大園區大工路116號,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-05-13,是,01
226,51,,立久通訊工程有限公司,J資訊及通訊傳播業(有線電信業),感電,1,,,,新北市石門區靈山路106號之佛光山北海道場停車場內,2267,,新北市政府勞動檢查處,2020,2020-05-13,否,05
227,52,,吳○勲(即奇嶽浪板企業社),F營造業(其他專門營造業),墜落、滾落,1,伯達實業股份有限公司,,伯達實業股份有限公司第三廠房屋頂浪板拆除工程,桃園市蘆竹區南山路2段121號,2268,桃園市蘆竹區南山路2段121號,桃園市政府勞動檢查處,2020,2020-05-13,是,06
228,53,,加興營造工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,太普開發建設股份有限公司,,左營區興隆案新建工程,左營區興隆案新建工程工地（高雄市左營區先勝路與崇實路口）,2279,高雄市左營區先勝路與崇實路口,高雄市政府勞工局勞動檢查處,2020,2020-05-12,是,09
229,54,,榮剛材料科技股份有限公司新營廠,C製造業(鋼鐵冶鍊業),,1,榮剛材料科技股份有限公司新營廠,,,臺南市新營區嘉芳里新中路35號,umb://document/35d344a135f2490f94a466f0b50746c4,,,2020,2020-05-11,否,
230,55,,李○○,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,李○○,,屏東縣萬丹鄉○○村○○路○○號民宅冷氣安裝工程,屏東縣萬丹鄉○○村○○路○○號民宅旁鐵皮車庫屋頂,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-05-10,否,03
231,56,54089804,三騏產業有限公司,C製造業(其他塑膠製品製造業),物體倒塌、崩塌,1,,,,桃園市中壢區福祥路390巷12號,2268,桃園市中壢區福祥路390巷12號,桃園市政府勞動檢查處,2020,2020-05-09,是,06
232,57,,潘OO,S其他服務業(汽車維修業),感電,1,祥盈貨運股份有限公司,,車斗維修工作,昇弘汽車電機汽車維修場,2282,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-05-05,否,01
233,58,,鐶琪塑膠股份有限公司中港分公司,C製造業(塑膠皮、板及管材製造業),感電,1,-,,-,雷刻作業區之雷射打印機,2272,,經濟部加工出口區管理處,2020,2020-05-05,否,10
234,59,,長榮鋼鐵股份有限公司新營廠,C製造業(未分類其他基本金屬製造業),,1,長榮鋼鐵股份有限公司新營廠,,,臺南市鹽水區八德路66號,umb://document/35d344a135f2490f94a466f0b50746c4,,,2020,2020-05-02,否,
235,60,,葉OO(自然人),F營造業(建物完工裝修工程業),墜落、滾落,1,蘇OO(即永進塑膠廠),,屋頂鋼浪板防銹工程,蘇OO(即永進塑膠廠)廠內,2278,臺南市仁德區新田里義林南路988巷12號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-05-01,是,03
236,61,,淨潔環境有限公司,N支援服務業(其他清潔服務業),物體倒塌、崩塌,1,,,,桃園市觀音區白玉里10鄰下庄子19-1號旁農田,2268,,桃園市政府勞動檢查處,2020,2020-05-01,否,06
237,62,,永禾鼎企業有限公司,F營造業(建物完工裝修工程業),墜落、滾落,1,林OO,,萬丹林OO廠房新建工程,屏東縣萬丹鄉,2280,屏東縣萬丹鄉,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-04-30,是,03
238,63,P120684667,泰赫頂級營造股份有限公司,F營造業(建築工程業),物體倒塌、崩塌,1,桃園市政府交通局,26645553,桃園市平鎮區文化公園地下停車場興建工程,工區結構體地下3樓作業場所,2268,桃園市平鎮區文化街與復興街口,桃園市政府勞動檢查處,2020,2020-04-30,是,06
239,64,,張〇〇(即〇〇油漆工程行),F營造業(建物完工裝修工程業),墜落、滾落,1,董〇〇,,臺南市仁德區二仁路一段〇〇〇號廠房油漆工程,臺南市仁德區二仁路一段〇〇〇號,2278,臺南市仁德區二仁路一段〇〇〇號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-04-29,是,03
240,65,,陳○○,F營造業(建物完工裝修工程業),墜落、滾落,2,董○○,,台南市新化區知義里知母義166號民宅屋頂浪板更換工程,台南市新化區知義里知母義166號本工程前側3樓陽台遮雨棚處,2278,臺南市新化區知義里知母義166號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-04-28,是,03
241,66,,森榮營造有限公司,F營造業(建築工程業),墜落、滾落,1,國防部軍備局工程營產中心中部地區工程營產處,,陸軍內角營區新建工程,嘉義乙廠兵舍4樓樓板開口邊緣處,2278,臺南市白河區,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-04-24,是,03
242,67,,三九企業有限公司,G批發及零售業(回收物料批發業),被夾、被捲,1,,,,新北市樹林區田尾街77號,2267,新北市樹林區田尾街77號,新北市政府勞動檢查處,2020,2020-04-23,是,05
243,68,無,台灣氯乙烯工業股份有限公司林園廠,C製造業(化學原材料製造業),與有害物等之接觸,1,,無,,"1,2-二氯乙烷儲槽區之泵浦區",2279,高雄市林園區工業一路1號,高雄市政府勞工局勞動檢查處,2020,2020-04-22,是,09
244,69,,富胖達股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,,,,南投縣草屯鎮富林路1段607號附近,,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-04-19,否,02
245,70,,林○○,F營造業(其他專門營造業),墜落、滾落,1,林○○(即○○碾米工廠),,雨遮安裝作業,林○○(即○○碾米工廠),2270,新竹縣新豐鄉青埔子57之2號,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-04-16,是,01
246,71,,日盛節能工程股份有限公司,F營造業(冷凍、空調及管道工程業),感電,1,總太地產開發股份有限公司台中分公司,,-,-,2272,,臺中市勞動檢查處,2020,2020-04-16,否,07
247,72,,榮工實業股份有限公司,C製造業(預拌混凝土製造業),被夾、被捲,1,,,,榮工實業股份有限公司,2279,高雄市楠梓區高楠公路1200號,高雄市政府勞工局勞動檢查處,2020,2020-04-15,是,09
248,73,,川立營造有限公司,F營造業(其他專門營造業),物體倒塌、崩塌,1,廖○○,,廖○○住宅新建裝修工程,開挖區旁,2272,臺中市北區三民路3段101號,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-04-14,是,02
249,74,,三匯水電企業有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,隆興鋼鐵工業股份有限公司,,隆興鋼鐵工業股份有限公司新廠K棟、L棟及J棟水電工程,高雄市路竹區中華路530號隆興鋼鐵工業股份有限公司新建廠L棟,2279,高雄市路竹區中華路530號,高雄市政府勞工局勞動檢查處,2020,2020-04-13,是,09
250,75,,啟宇營造工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,中穎實業股份有限公司,,嘉義縣大埔美大工一段住宅新建工程,本工程A1棟三樓外伸雨遮處,2277,嘉義縣大林鎮大工一段122地號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-04-09,是,03
251,76,12617727,曜智實業股份有限公司,C製造業(染整業),被夾、被捲,1,,,,,2277,嘉義縣太保市過溝里嘉太工業區中興路 1 1 號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-04-08,是,03
252,77,,高鋒裝卸股份有限公司,H運輸及倉儲業(其他水上運輸輔助業),溺斃,1,健航船務代理股份有限公司,,船艙內之原木卸載作業,高雄港第56號,2279,高雄港第56號,高雄市政府勞工局勞動檢查處,2020,2020-04-06,是,09
253,78,,遠東新世紀股份有限公司化學纖維總廠,C製造業(人造纖維製造業),物體飛落,1,,,,棉八廠重四科反應槽C-450加料口上方,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-04-02,否,01
254,79,,台灣塑膠工業股份有限公司仁武廠,C製造業(化學原材料製造業),被夾、被捲,1,台灣塑膠工業股份有限公司,,5號SILO自動包裝機產線,5號SILO自動包裝機產線,2279,高雄市仁武區水管路100號,高雄市政府勞工局勞動檢查處,2020,2020-03-31,是,09
255,80,,黃OO,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,何OO,,雨遮防水補強工程,雨遮,2267,,新北市政府勞動檢查處,2020,2020-03-27,否,05
256,81,,松贊營造有限公司,F營造業(整地、基礎及結構工程業),物體飛落,1,良誠建設有限公司,,仁愛段大樓住宅新建工程,高雄市前鎮區衙慶一街61巷15號旁,2279,高雄市前鎮區衙慶一街61巷15號旁,高雄市政府勞工局勞動檢查處,2020,2020-03-27,是,09
257,82,80118749,晨禎營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,台灣百和工業股份有限公司,09468343,台灣百和工業股份有限公司9F廠辦大樓新建工程,外牆施工架,2273,彰化縣和美鎮和港路575號,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-03-25,是,02
258,83,,-,S其他服務業(汽車維修業),物體飛落,1,-,,-,-,2272,,臺中市勞動檢查處,2020,2020-03-23,否,07
259,84,23081898,日富營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,桃園市政府新建工程處,41230033,永安海螺文化體驗園區工程,桃園市新屋區新港路（崁頭厝段崁頭厝小段1106-1地號）,2268,桃園市新屋區新港路,桃園市政府勞動檢查處,2020,2020-03-19,是,06
260,85,,黃oo(即永盛油漆工程行),C製造業(金屬表面處理業),墜落、滾落,1,,,,,2279,大寮區鳳林二路531號,高雄市政府勞工局勞動檢查處,2020,2020-03-19,是,09
261,86,,台灣自來水股份有限公司第十一區管理處,E用水供應及污染整治業(用水供應業),溺斃,1,,,109年度第十一區管理處抽水機單價維護,彰化給水廠龍山加壓站4號機,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-03-18,否,02
262,87,,徐OO,H運輸及倉儲業(汽車貨運業),墜落、滾落,1,-,,-,-,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-03-13,否,01
263,88,43939809,元記實業股份有限公司,C製造業(黏土建築材料製造業),被夾、被捲,1,,,,新北市鶯歌區中湖街258巷8號,2267,,新北市政府勞動檢查處,2020,2020-03-11,否,05
264,89,,誠富工業股份有限公司,C製造業(未分類其他金屬製品製造業),物體倒塌、崩塌,1,,,,台灣日立江森自控股份有限公司桃園工廠,2268,桃園市蘆竹區內溪路29號,桃園市政府勞動檢查處,2020,2020-03-11,是,06
265,90,,陳○○,F營造業(建物完工裝修工程業),物體倒塌、崩塌,1,吳○○,,民宅室內裝修工程,基隆市七堵區,2265,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-03-09,否,01
266,91,,楊進勇,F營造業(其他專門營造業),墜落、滾落,1,,,乾燥設備之集塵室更新工程,草屯鎮農會南埔辦事處,2274,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-03-09,否,02
267,92,,順發汽艇行,H運輸及倉儲業(港埠業),溺斃,2,,,,臺北港內海面,2267,,新北市政府勞動檢查處,2020,2020-03-09,否,05
268,93,,新泉營造股份有限公司,F營造業(建物完工裝修工程業),墜落、滾落,1,義大開發股份有限公司,,義大開發-天悅大道頂棚鐵件工程,高雄市大樹區義大6街,2279,高雄市大樹區義大6街,高雄市政府勞工局勞動檢查處,2020,2020-03-09,是,09
269,94,,嵐傑開發有限公司,F營造業(其他土木工程業),墜落、滾落,1,博正國際醫院,,博正國際醫院整修工程（門窗、二階段拆除、雜項工程）,高雄市左營區博愛二路100號,2279,高雄市左營區博愛二路100號,高雄市政府勞工局勞動檢查處,2020,2020-03-09,是,09
270,95,,1.王OO(即富程起重工程行) 2.暐聯營造股份有限公司,F營造業(整地、基礎及結構工程業),墜落、滾落,3,,,345KV天輪∼龍潭線＃134-＃136電塔塔基改建工程,新竹縣北埔鄉竹37-1線9K處,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-03-07,否,01
271,96,11660909,九太營造有限公司,F營造業(建築工程業),墜落、滾落,1,北基國際開發實業股份有限公司,54055229,台南市安南區國安段1718地號H2集合住宅G3店鋪新建工程,台南市安南區本工程地下室E-LINE水平支撐處,2278,台南市安南區國安段1718地號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-03-07,是,03
272,97,,國家中山科學研究院化學研究所推進劑研製廠,O公共行政及國防；強制性社會安全(國防事務),火災,2,國家中山科學研究院化學研究所推進劑研製廠,,拆除下料管作業,509館鑄藥區,2279,,高雄市政府勞工局勞動檢查處,2020,2020-03-06,否,09
273,98,,潘OO,F營造業(建物完工裝修工程業),墜落、滾落,1,許OO,,悅容莊9樓A7室內裝修工程,9樓A7住宅多功能房,2267,,新北市政府勞動檢查處,2020,2020-03-04,否,05
274,99,,灃寶營造有限公司,F營造業(其他專門營造業),被撞,1,中龍鋼鐵股份有限公司,,耐火材料爐襯修護工程,煉鐵廠2號高爐出鐵間南側,2272,,臺中市勞動檢查處,2020,2020-03-04,否,07
275,100,, 東盟開發實業股份有限公司,C製造業(鋼鐵軋延及擠型業),被夾、被捲,1,,,,,2278,臺南市學甲區秀昌里一秀155號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-03-03,是,03
276,101,,中鼎工程股份有限公司,F營造業(其他專門營造業),物體飛落,1,台灣電力股份有限公司,,台中發電廠1~10號機供煤系統改善工程,基樁工程作業區,2272,臺中市龍井區龍昌路1號,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-03-02,是,02
277,102,,-,F營造業(建物完工裝修工程業),墜落、滾落,1,-,,隱形鐵窗安裝工程,-,2272,,臺中市勞動檢查處,2020,2020-03-02,否,07
278,103,J121537332,吳OO,F營造業(整地、基礎及結構工程業),物體倒塌、崩塌,1,洪OO,J121572555,民宅拆除工程,2樓窗台,2269,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-03-01,否,01
279,104,,錦福興業有限公司,F營造業(冷凍、空調及管道工程業),物體倒塌、崩塌,1,千旺海產有限公司,,冷凍庫通風牆鐵架工程,冷凍庫廠房內,2283,宜蘭縣礁溪鄉瑪僯路26-12號,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-02-27,是,01
280,105,,德商雷曼特股份有限公司,C製造業(產業用機械設備維修及安裝業),物體飛落,1,,,陸用麻雀飛彈發射架及SKYSIM模擬器維護,空軍第一後勤指揮部,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-02-26,否,03
281,106,,聯鋼營造工程股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,中龍鋼鐵股份有限公司,,隔牆土木工程,中間牆爬模下架體施工架工作臺,2272,臺中市龍井區龍昌路100號,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-02-24,是,02
282,107,,蕭○○(即郁鎧工程行),F營造業(其他土木工程業),物體倒塌、崩塌,2,黃○○,,黃○○「涵管汰換遷移工程」,桃園市桃園區大有段（0177）838地號,2268,桃園市桃園區大有段（0177）838地號,桃園市政府勞動檢查處,2020,2020-02-24,是,06
283,108,,日富營造股份有限公司,F營造業(建築工程業),物體倒塌、崩塌,1,桃園市政府新建工程處,,桃園市政府新建工程處永安海螺文化體驗園區工程,新屋區崁頭段崁頭厝小段1106-1地號,2268,新屋區崁頭段崁頭厝小段1106-1地號,桃園市政府勞動檢查處,2020,2020-02-24,是,06
284,109,,一順捲門有限公司,G批發及零售業(加油及加氣站業),墜落、滾落,1,,,頂樓採光板更新工程,新北市新莊區思源路68號,2267,,新北市政府勞動檢查處,2020,2020-02-21,否,05
285,110,,陳OO,F營造業(其他專門營造業),物體飛落,1,陳OO,,陳OO民宅整修工程,高雄市新興區金門街OO號,2279,,高雄市政府勞工局勞動檢查處,2020,2020-02-21,否,09
286,111,,昱陽工業股份有限公司,C製造業(其他塑膠製品製造業),墜落、滾落,1,,,-,昱陽工業股份有限公司廠內,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-02-19,否,02
287,112,,路仕達營造工程有限公司,F營造業(建築工程業),墜落、滾落,1,普飛特建設有限公司,,晨曦苑五期6戶新建工程,本工程A2戶客廳處,2276,嘉義市湖子內段新民小段71、71-6、71-7、71-8、71-9地號,勞動部職業安全衛生署南區職業安全衛生中心,2020,2020-02-19,是,03
288,113,,光陞工程有限公司,F營造業(冷凍、空調及管道工程業),物體倒塌、崩塌,1,,,,新竹縣竹東鎮東峰路456巷內產業道路旁,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-02-17,否,01
289,114,23202892,國城營造有限公司,F營造業(建築工程業),墜落、滾落,1,合遠建設股份有限公司,28937508,合遠建設桃園市龜山區善捷段B區建築物結構體工程,桃園市龜山區文化二路252巷與華亞三路交叉口旁之工地,2268,桃園市龜山區文化二路252巷與華亞三路交叉口旁之工地,桃園市政府勞動檢查處,2020,2020-02-17,是,06
290,115,,豐興鋼鐵股份有限公司,C製造業(鋼鐵鑄造業),與高溫、低溫之接觸,1,-,,-,廠區內南側,2272,,臺中市勞動檢查處,2020,2020-02-17,否,07
291,116,無,桃園紙廠股份有限公司,C製造業(瓦楞紙板及紙容器製造業),物體倒塌、崩塌,1,,無,,桃園市蘆竹區海湖北路309巷89號,2268,桃園市蘆竹區海湖北路309巷89號,桃園市政府勞動檢查處,2020,2020-02-15,是,06
292,117,,詳益營造工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,顏OO,,顏OO住宅新建工程,1樓東南側(2樓陽臺正下方),2272,清水區南社路與鰲峰路口,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-02-13,是,02
293,118,,劉○○,F營造業(其他專門營造業),墜落、滾落,1,培豐科技股份有限公司,,硝磷工場建裝工程,「硝磷工場建裝工程」工地6 樓電梯機房外牆旁,2272,臺中市梧棲區南堤二路2段100號旁,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-02-08,是,02
294,119,,郁鴻工程行,F營造業(建築工程業),,1,常琪鋁業股份有限公司,,常琪鋁業廠房新建工程,常琪鋁業廠房新建工程 A 棟處,umb://document/35d344a135f2490f94a466f0b50746c4,,,2020,2020-02-07,否,
295,120,,陳○○（即立安工程行）,F營造業(建築工程業),墜落、滾落,1,展鴻企業股份有限公司,,,展鴻企業股份有限公司廠房屋頂,2279,高雄市橋頭區鹽南路31號1樓,高雄市政府勞工局勞動檢查處,2020,2020-02-07,是,09
296,121,,合軒營造有限公司,F營造業(建築工程業),墜落、滾落,1,太極地產事業有限公司,,太極地產事業有限公司住宅新建工程(含雜項工程),A10戶連棟西側外牆第5層施工架工作臺,2282,花蓮縣吉安鄉廣賢一街99巷2號旁,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-02-06,是,01
297,122,,天台砂石股份有限公司,C製造業(水泥製造業),物體倒塌、崩塌,1,-,,-,天台砂石股份有限公司廠場西側砂石儲槽，編號4之粗砂儲槽,2272,,臺中市勞動檢查處,2020,2020-02-06,否,07
298,123,66405565,品興營造股份有限公司,F營造業(其他專門營造業),墜落、滾落,1,華固建設股份有限公司,23358846,(105建148)碧湖天大樓新建工程,臺北市內湖區陽光街68巷115弄,2266,臺北市內湖區陽光街68巷115弄,臺北市勞動檢查處,2020,2020-02-05,是,04
299,124,,王OO（自營作業者）,H運輸及倉儲業(汽車貨運業),墜落、滾落,1,,,,高雄市美濃區光明路100巷8號 ,2279,高雄市美濃區光明路100巷8號 ,高雄市政府勞工局勞動檢查處,2020,2020-02-04,是,09
300,125,,良達營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,理銘開發股份有限公司,,瑞典綠洲新建工程,施工電梯,2269,新竹市東興路82號,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-02-03,是,01
301,126,,遠騏企業有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,泰安電機廠股份有限公司,,泰安電機廠股份有限公司廠房新建工程(水電工程),高雄市仁武區鳳仁路277號旁,2279,高雄市仁武區鳳仁路277號旁,高雄市政府勞工局勞動檢查處,2020,2020-02-03,是,09
302,127,,王ＯＯ,A農、林、漁、牧業(稻作栽培業),感電,1,,,,,2272,,臺中市勞動檢查處,2020,2020-01-24,否,07
303,128,,城梅工程行,F營造業(建築工程業),,1,林OO ,,外牆清洗,永康區環工路77號旁產業道路,umb://document/35d344a135f2490f94a466f0b50746c4,,,2020,2020-01-23,否,
304,129,,慶昌營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,全聯建設開發有限公司,,富邑新城,高雄市仁武區福德街與八德西路口,2279,,高雄市政府勞工局勞動檢查處,2020,2020-01-18,否,09
305,130,,自營作業者潘OO,H運輸及倉儲業(其他陸上運輸業),墜落、滾落,1,,,,桃園市平鎮區新富五街91號對面馬路邊,2268,桃園市平鎮區新富五街91號對面馬路邊,桃園市政府勞動檢查處,2020,2020-01-17,是,06
306,131,,裕鑫興業有限公司,F營造業(建築工程業),墜落、滾落,1,劉○○,,劉○○農業設施倉庫工程(鋼構工程),屋頂,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-01-13,否,02
307,132,,-,H運輸及倉儲業(汽車貨運業),物體飛落,1,杉成木材行,,-,-,2272,,臺中市勞動檢查處,2020,2020-01-12,否,07
308,133,,張OO,F營造業(其他專門營造業),其他交通事故,1,劉OO,,臺中市東勢區大茅埔段農路工程,臺中市東勢區中埤產業道路(中46)5K附近農路工地,2272,,勞動部職業安全衛生署中區職業安全衛生中心,2020,2020-01-09,否,02
309,134,,矽品精密工業股份有限公司中科分公司,C製造業(半導體封裝及測試業),被夾、被捲,1,,,,C棟3樓上片站,2272,臺中市大雅區科雅路19號,中部科學園區管理局,2020,2020-01-09,是,12
310,135,,久舜營造股份有限公司,F營造業(建築工程業),墜落、滾落,1,炎洲股份有限公司,,林口力行段旺洲逸品集合住宅新建工程,地梁旁筏式基礎模板組立作業場所,2267,林口區文化三路二段與吉祥路口,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-01-06,是,01
311,136,22185570,立達鋼鐵股份有限公司湖口三廠,C製造業(未分類其他金屬製品製造業),物體倒塌、崩塌,1,,,,新竹縣湖口鄉光復路22號,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2020,2020-01-06,否,01
312,137,,偉塵科技工程股份有限公司,F營造業(機電、電信及電路設備安裝業),被夾、被捲,1,世新大學,,承攬世新大學管理學院升降機保養之事業單位偉塵科技工程股份有限公司所僱勞工郭oo發生被夾致死職業災害,世新大學管理學院2號電梯,2266,臺北市文山區木柵路一段111號,臺北市勞動檢查處,2020,2020-01-06,是,04
