編號,序號,事業單位統一編號,事業單位,行業別,災害類型,罹災人數（數量）,業主,業主統一編號,工程名稱,場所（肇災處）,縣市,地址,勞動檢查機構,年度,發生日期,是否顯示於地圖,agencyCode
220,64,86372991,久和營造工程股份有限公司,F營造業(建築工程業),墜落、滾落,1,全陽建設股份有限公司,30924310,新店全陽大璽案新建工程(107店建字第00255號),墜落於A棟10樓A2戶天井區施工架遮斷板上,2267,新北市新店區中央路與央北三路,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-04-09,是,01
221,65,,彰濱金屬有限公司,C製造業(金屬建築組件製造業),墜落、滾落,1,昌謚工業股份有限公司,,外勞宿舍-防火外牆浪板工程,彰化縣線西鄉溝內村彰濱東三路12號(昌謚工業股份有限公司),2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-04-09,否,02
222,66,,雲鼎電業工程股份有限公司,F營造業(機電、電信及電路設備安裝業),物體倒塌、崩塌,1,,,,物料堆放場吊掛作業工作場所,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-04-08,否,03
223,67,,雲鼎電業工程股份有限公司,F營造業(機電、電信及電路設備安裝業),物體倒塌、崩塌,1,無,,無,物料堆放場,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-04-08,否,03
224,68,,神鷹保全股份有限公司,N支援服務業(保全及偵探業),被刺、割、擦傷,1,振翔建設股份有限公司,,振翔建設桃園市楊梅區金龍段B案15樓住宅新建工程,桃園市楊梅區五守街與金龍一路口之工程一樓,2268,,桃園市政府勞動檢查處,2021,2021-04-08,是,06
225,69,,郭ＯＯ,F營造業(建物完工裝修工程業),墜落、滾落,1,林OO,,林OO「四樓住宅修繕工程」,四樓客廳旁落地玻璃窗,2265,,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-04-07,否,01
226,70,,洪OO,F營造業(其他專門營造業),墜落、滾落,1,宏諦實業股份有限公司,,廠房牆面、屋頂工程,屋頂,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-04-06,否,02
227,71,,吳OO,A農、林、漁、牧業(林業),墜落、滾落,1,無,,無,OO縣OO里鄉OO段OO地號土地,2281,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-04-06,否,03
228,72,,陳○○,F營造業(其他專門營造業),墜落、滾落,1,楊○○,,臺南市安南區溪東一街70號一樓增建部分模板組立工程,本工程1樓前方增建車庫處,2278,臺南市安南區溪東一街70號,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-04-03,是,03
229,73,,何OO,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,陳永華（即生活家商行）,,水塔安裝工程,生活家商行2樓置物平台,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-04-01,否,02
230,74,82819438,欣聯營造有限公司,F營造業(道路工程業),衝撞,1,彰化縣政府(工務處),58807307,109年度田中區地方小型工程開口契約,彰化縣田中鎮大社路一段702巷(B工區),2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-03-29,否,02
231,75,27719048,永豐餘工業用紙股份有限公司新屋廠,C製造業(紙張製造業),被夾、被捲,1,-,-,-,永豐餘工業用紙股份有限公司新屋廠,2268,,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-03-26,否,01
232,76,,信統工程有限公司,F營造業(建築工程業),墜落、滾落,1,珮維企業有限公司,,,廠房A棟西側上方屋頂墜落,2279,高雄市大社區中華路14巷276-5號,高雄市政府勞工局勞動檢查處,2021,2021-03-26,是,09
233,77,56651877,鐶琪塑膠股份有限公司中港分公司,C製造業(塑膠皮、板及管材製造業),物體倒塌、崩塌,1,李OO,,,模具放置區,2272,,經濟部加工出口區管理處,2021,2021-03-24,否,10
234,78,53926705,富胖達股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,,無,,新竹縣新豐鄉新興路399號,,新竹縣新豐鄉新興路399號,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-03-23,是,01
235,79,,翔林國際有限公司,G批發及零售業(其他機械器具批發業),感電,1,提姆沃克動物醫院,,,1樓手術室,2268,桃園市中壢區龍岡路2段69號,桃園市政府勞動檢查處,2021,2021-03-23,是,06
236,80,,祥發金屬工業股份有限公司,C製造業(汽車零件製造業),物體倒塌、崩塌,1,無,,無,祥發公司觀音廠廠內廢料回收區,2268,桃園市觀音區成功路2段933號,桃園市政府勞動檢查處,2021,2021-03-19,是,06
237,81,89922041,日友環保科技股份有限公司(彰濱資源回收處理廠),E用水供應及污染整治業(有害廢棄物處理業),被撞,1,,,,彰化縣線西鄉彰濱西五路2號,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-03-18,否,02
238,82,54225239,基甲建設有限公司,L不動產業(不動產開發業),墜落、滾落,1,基甲建設有限公司,54225239,桃園市觀音區廣福段1590地號等1筆新建工程,工區四樓樓梯間,2268,桃園市觀音區大福路152巷17號旁,桃園市政府勞動檢查處,2021,2021-03-17,是,06
239,83,,趙○○,S其他服務業(家事服務業),墜落、滾落,1,,,,大門圍牆邊,2268,,桃園市政府勞動檢查處,2021,2021-03-16,否,06
240,84,80209591,永森營造股份有限公司,F營造業(),物體倒塌、崩塌,1,,,高雄華人匯B3-4F拆除清運工程,高雄市鼓山區裕誠路1691號4樓,2279,高雄市鼓山區裕誠路1691號4樓,高雄市政府勞工局勞動檢查處,2021,2021-03-15,是,09
241,85,,弘峻建設股份有限公司,F營造業(其他專門營造業),墜落、滾落,1,弘峻建設股份有限公司,50970776,弘峻建設股份有限公司幼獅段新建工程 ,A棟天井區R1FL,2268,楊梅區永平路212號旁,桃園市政府勞動檢查處,2021,2021-03-13,是,06
242,86,,定鑫企業有限公司,F營造業(冷凍、空調及管道工程業),衝撞,1,建順煉鋼股份有限公司,,建順煉鋼股份有限公司新建公用配管安裝工程,苗栗縣通霄鎮五北里68之4號,2280,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-03-12,否,02
243,87,,齊裕營造股份有限公司,F營造業(其他土木工程業),墜落、滾落,1,潤隆建設股份有限公司,,潤隆建設高雄福東案新建工程,電梯井,2279,高雄市苓雅區三多二路與福德三路口,高雄市政府勞工局勞動檢查處,2021,2021-03-12,是,09
244,88,54574123,坤晟營造有限公司,F營造業(建築工程業),墜落、滾落,1,邰欣地堡建設有限公司,64964199,邰欣地堡NO.80住宅新建工程,本工程建築物A9戶南面3樓樓板開口部分處。,2278,臺南市安南區永續18街旁工地,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-03-10,是,03
245,89,,洪OO(即與聰工業社),C製造業(金屬表面處理業),火災,1,,,,彰化縣彰化市平和里平安街88號,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-03-09,否,02
246,90,,李○○（即新銳工程行）,F營造業(建物完工裝修工程業),墜落、滾落,1,中國炭素工業股份有限公司,,觀音二廠之牆面、天花板暨補強工程,於3.7公尺之隔間上使用合梯作業從邊緣開口墜落,2268,桃園市觀音區經建一路46巷2號,桃園市政府勞動檢查處,2021,2021-03-09,是,06
247,91,,張OO,F營造業(建築工程業),墜落、滾落,1,陳OO,,陳宅車庫磚牆工程,從事砌磚作業之工作臺,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-03-04,否,02
248,92,,天鵝堡營造股份有限公司,F營造業(其他土木工程業),物體倒塌、崩塌,2,鈜富開發股份有限公司,,高雄市鼓山區青海段74地號等2筆新建工程,地下室筏基地梁,2279,高雄市鼓山區青海段74地號,高雄市政府勞工局勞動檢查處,2021,2021-03-04,是,09
249,93,,慶霖營造有限公司,F營造業(建築工程業),溺斃,1,基隆市政府,,基隆市信義國小老舊校舍整建暨地下停車場新建工程,地下2樓筏基坑,2265,基隆市信義區仁二路137巷口,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-03-03,是,01
250,94,,俞OO（即三煜企業社）,F營造業(建物完工裝修工程業),與有害物等之接觸,1,張OO,,新莊區OO街OO號OO樓室內裝潢工程,住宅客廳,2267,,新北市政府勞動檢查處,2021,2021-03-03,否,05
251,95,,陳光治（即福臨居燒臘館）,I住宿及餐飲業(餐館),墜落、滾落,1,,,,貝爾威勒電子股份有限公司,2268,桃園市平鎮區平東路659巷31號,桃園市政府勞動檢查處,2021,2021-03-02,是,06
252,96,,秋芳營造有限公司,F營造業(建築工程業),墜落、滾落,1,泰武建設有限公司,,泰武建設1戶住宅及28戶集合住宅新建工程,屏東縣潮州鎮本工程A1棟一樓頂之B9梁處,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-02-26,是,03
253,97,,-,G批發及零售業(金屬建材批發業),物體倒塌、崩塌,1,-,,陽台雨遮施作作業,-,2272,,臺中市勞動檢查處,2021,2021-02-25,否,07
254,98,,謙伸工業股份有限公司,C製造業(未分類其他金屬製品製造業),物體倒塌、崩塌,1,,,,,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-02-24,否,02
255,99,16450500,瀚宇彩晶南科TFT-LCD三廠,C製造業(其他光電材料及元件製造業),被夾、被捲,1,瀚宇彩晶股份有限公司,16450500,塗佈機台進行切換線維修作業,1樓塗佈區,2278,臺南市新市區南科二路35號,南部科學園區管理局,2021,2021-02-24,是,13
256,100,,凱鴻鋼鐵股份有限公司,C製造業(未分類其他金屬製品製造業),物體飛落,1,東鋼鋼結構股份有限公司雲林廠,,型鋼開槽加工機檢查及掃除作業,東鋼鋼結構股份有限公司雲林廠I廠房,2275,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-02-23,否,02
257,101,,交通部臺灣鐵路管理局臺東工務段,H運輸及倉儲業(鐵路運輸業),被撞,2,無,,無,海端火車站主正線軌道上（花蓮起118K+951.5m處）,2281,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-02-23,否,03
258,102,,台灣宅配通股份有限公司,H運輸及倉儲業(汽車貨運業),衝撞,1,台灣宅配通股份有限公司,,,桃園市龜山區大同路1446巷121-1號住宅門口,2268,,桃園市政府勞動檢查處,2021,2021-02-19,否,06
259,103,,高OO,F營造業(冷凍、空調及管道工程業),墜落、滾落,1,陳OO,,陳OO住宅新建工程,屋頂,2279,,高雄市政府勞工局勞動檢查處,2021,2021-02-17,否,09
260,104,,方○○(自然人),F營造業(冷凍、空調及管道工程業),墜落、滾落,1,陳○○,,臺南市西港區大竹林56-6號倉庫水電裝修工程,臺南市西港區大竹林56-6號之1樓大型乾倉西南側角隅,2278,臺南市西港區大竹林56-6號,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-02-10,是,03
261,105,,劉OO,S其他服務業(其他個人服務業),被撞,1,,,,林口發電廠舊油槽區,2267,新北市林口區下福里90之4號,新北市政府勞動檢查處,2021,2021-02-08,是,05
262,106,22099131,巨豐工程行,F營造業(),墜落、滾落,1,台灣積體電路製造股份有限公司,37715231,台積電新研發中心一期新建工程,FAB B區1樓開口墜落,2270,新竹縣寶山鄉科環路168號,新竹科學園區管理局,2021,2021-02-08,是,11
263,107,F120766701,優食台灣股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,-,-,-,新北市永和區永和路1段與永平路口,2267,永和區永和路1段與永平路口,新北市政府勞動檢查處,2021,2021-02-07,是,05
264,108,22379956,南組企業有限公司,F營造業(其他土木工程業),墜落、滾落,1,中鼎工程股份有限公司,20817282,台積電南科再生水廠興建工程,地下一樓,2278,臺南市善化區南科九路20號旁,南部科學園區管理局,2021,2021-02-07,是,13
265,109,16323033,松盛營造有限公司,F營造業(其他專門營造業),被撞,1,新北市汐止區公所,39300700,汐止區道路路面養護及改善工程（南區開口契約）,新北市汐止區,2267,新北市汐止區,新北市政府勞動檢查處,2021,2021-02-05,是,05
266,110,,林OO,F營造業(冷凍、空調及管道工程業),跌倒,1,林OO,,民宅電線配置工程,地上4樓,2267,新北市蘆洲區民權路137巷2號4樓,新北市政府勞動檢查處,2021,2021-02-04,是,05
267,111,,協勵營造股份有限公司,F營造業(其他專門營造業),物體倒塌、崩塌,1,廖OO、何OO、林OO,,廖OO等三人幼稚園拆除工程,建築物3樓結構體,2272,臺中市北屯區梅川東路五段,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-02-03,是,02
268,112,07611028,大勝磚廠股份有限公司龜山工廠,C製造業(黏土建築材料製造業),被夾、被捲,1,無,無,無,大勝磚廠廠內之對滾輪機區,2268,桃園市龜山區東萬壽路672號之1,桃園市政府勞動檢查處,2021,2021-02-02,是,06
269,113,G121404470,富胖達股份有限公司,,公路交通事故,1,-,53926705,,,2267,新北市樹林區三俊街與俊興街口,新北市政府勞動檢查處,2021,2021-02-01,是,05
270,114,,陳OO(即日進行),E用水供應及污染整治業(廢水及污水處理業),與有害物等之接觸,2,高雄市三民第一公有零售市場自治會,,污水處理設施,高雄市三民第一公有零售市場污水槽,2279,,高雄市政府勞工局勞動檢查處,2021,2021-01-29,否,09
271,115,無,品嘉設計規劃有限公司,F營造業(建物完工裝修工程業),墜落、滾落,1,盧OO,無,盧OO住宅室內泥作工程,5樓電梯井,2278,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-01-27,否,03
272,116,,東丕營造股份有限公司,F營造業(其他土木工程業),溺斃,1,臺灣港務股份有限公司基隆港務分公司,,臺北港務流倉儲區第三、四期圍堤興建工程,本工程沉箱出塢場所,,新北市八里區臺北港北內堤,新北市政府勞動檢查處,2021,2021-01-26,是,05
273,117,,華保運輸股份有限公司,H運輸及倉儲業(汽車貨運業),與有害物等之接觸,1,,,,Z2-90槽車之156號硫磺桶槽（停放於高雄市大社區和平路二段315號）,2279,高雄市大社區和平路二段315號,高雄市政府勞工局勞動檢查處,2021,2021-01-26,是,09
274,118,,東生營造股份有限公司,F營造業(建築工程業),物體飛落,1,維正建設股份有限公司,,（108建045）維正建設立農段新建工程,地下開挖面,2266,臺北市北投區立農街1段332號對面,臺北市勞動檢查處,2021,2021-01-25,是,04
275,119,78720201,大吉衛生工程行,E用水供應及污染整治業(污染整治業),與有害物等之接觸,1,南洋之星大廈管理委員會,,接觸曝氣池4-1及4-2清池阻塞清通工程,地下二樓接觸曝氣池4-1及4-2,2279,高雄市鼓山區龍德路287號,高雄市政府勞工局勞動檢查處,2021,2021-01-24,是,09
276,120,,吳OO,F營造業(建物完工裝修工程業),墜落、滾落,1,主富服裝股份有限公司,,基隆東岸109年4-6月雜項修繕工程,1樓造型天花板上方墜落至地面,2265,基隆市仁愛區仁二路236號,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-01-23,是,01
277,121,,宏田鋼鐵有限公司,E用水供應及污染整治業(資源回收處理業),被撞,1,,,,廢家電存放區及廢塑膠容器存放區前方通道遭撞擊,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-01-23,否,01
278,122,,厚誼工程有限公司,C製造業(未分類其他金屬製品製造業),物體倒塌、崩塌,1,,,,,,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-01-21,否,02
279,123,,大港建設股份有限公司,L不動產業(不動產開發業),墜落、滾落,1,無,,大港建設股份有限公司6戶住宅、新建工程,高雄市鳥松區大同段261地號「大港建設股份有限 公司6戶住宅、新建工程」,2279,高雄市鳥松區大同段261地號,高雄市政府勞工局勞動檢查處,2021,2021-01-20,是,09
280,124,54250362,阡富營造工程有限公司,F營造業(建築工程業),物體倒塌、崩塌,1,財團法人東海大學附屬高級中等學校,18431585,第三期校舍續建工程-行政教學大樓,5樓施工架吊料平臺倒崩塌致墜落,2272,臺中市西屯區臺灣大道四段1727號,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-01-19,是,02
281,125,,交通部臺灣鐵路管理局高雄運務段,H運輸及倉儲業(鐵路運輸業),被夾、被捲,1,無,,無,S2線軌道上,2280,,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-01-18,否,03
282,126,29354924,范益誠(即信又誠企業社),G批發及零售業(回收物料批發業),被撞,1,,,,桃園市楊梅區和平路87巷19號隔壁巷內廢棄物回收廠內,2268,桃園市楊梅區和平路87巷19號隔壁巷內廢棄物回收廠內,桃園市政府勞動檢查處,2021,2021-01-16,是,06
283,127,,林○○,A農、林、漁、牧業(蔬菜栽培業),墜落、滾落,1,,,,,,,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-01-15,否,01
284,128,,立川機電工業有限公司,C製造業(其他通用機械設備製造業),被夾、被捲,1,大全彩藝工業股份有限公司新竹工廠,,,升降機（編號：33EUA1022）升降路,2269,,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-01-12,否,01
285,129,22084926,建昌橡膠企業有限公司,C製造業(其他橡膠製品製造業),被夾、被捲,1,,,,破碎機之雙軸連結器,2278,臺南市永康區鹽行里中正南路360巷13-2號,勞動部職業安全衛生署南區職業安全衛生中心,2021,2021-01-11,是,03
286,130,,年建營造有限公司,F營造業(建築工程業),墜落、滾落,1,交通部高速公路局第一新建工程處,,（109變使（准）129）司法新廈大樓外牆更新改善工程,第7層施工架,2266,臺北市中正區博愛路131號,臺北市勞動檢查處,2021,2021-01-10,是,04
287,131,,許○○,F營造業(其他專門營造業),墜落、滾落,1,金勃有限公司,22587595,金勃有限公司二廠廠房屋頂拆除工程,屋頂,2268,觀音區文林路261-1號,桃園市政府勞動檢查處,2021,2021-01-09,是,06
288,132,,高田營造有限公司,F營造業(建築工程業),墜落、滾落,1,鉅興建設開發股份有限公司,,鉅興建設常威三期住宅新建工程,新竹縣湖口鄉維東六街與維東三路工地3樓,2270,新竹縣湖口鄉維東六街與維東三路,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-01-08,是,01
289,133,,謝oo,N支援服務業(其他清潔服務業),墜落、滾落,1,松山世貿帝國大廈管理委員會,,商辦大樓「A案清洗外牆」作業,大樓9樓頂墜落至4樓平台,2266,南港區南港路三段99號,臺北市勞動檢查處,2021,2021-01-08,是,04
290,134,16852172,馥餘實業股份有限公司,C製造業(未分類其他食品製造業),被夾、被捲,2,,,過篩機清洗,馥餘實業股份有限公司三廠3號拌料區,2266,臺北市內湖區潭美街585號1樓,臺北市勞動檢查處,2021,2021-01-07,是,04
291,135,,邱德堂,C製造業(產業用機械設備維修及安裝業),爆炸,1,曾德寶,,畜牧場攪拌槽槽體維修工程,於攪拌槽槽體,2268,桃園市中壢區福田路460-1號,桃園市政府勞動檢查處,2021,2021-01-07,是,06
292,136,,宏有水電有限公司,F營造業(機電、電信及電路設備安裝業),墜落、滾落,1,東宜國際有限公司,,空調工程,新北市三重區長安街67號2樓後方屋簷,2267,,新北市政府勞動檢查處,2021,2021-01-06,否,05
293,137,,津谷食品股份有限公司埤頭廠,C製造業(未分類其他食品製造業),被夾、被捲,1,-,,-,津谷食品股份有限公司埤頭廠,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-01-05,否,02
294,138,,富胖達股份有限公司（外送平台業者）,H運輸及倉儲業(汽車貨運業),公路交通事故,1,－,,－,彰化縣花壇鄉花秀路道路旁,2273,彰化縣花壇鄉花秀路道路旁,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-01-04,是,02
295,139,,富胖達股份有限公司,H運輸及倉儲業(汽車貨運業),公路交通事故,1,,,,,2273,,勞動部職業安全衛生署中區職業安全衛生中心,2021,2021-01-04,否,02
296,140,,瑞順元有限公司,C製造業(金屬模具製造業),物體飛落,1,,,,固定式起重機下方,2267,新北市樹林區保安街1段336巷3號,新北市政府勞動檢查處,2021,2021-01-03,是,05
297,141,53931263,宥銨電信科技有限公司,F營造業(機電、電信及電路設備安裝業),物體倒塌、崩塌,1,中華電信股份有限公司台灣北區電信分公司新竹營運處,88849347,AFNXXJ951D新竹109年纜線遷移積點工程,新竹縣竹北市新港三街二段76號民宅前水泥桿柱,2270,,勞動部職業安全衛生署北區職業安全衛生中心,2021,2021-01-01,否,01
298,142,-,富胖達股份有限公司(外送平台業者),H運輸及倉儲業(汽車貨運業),公路交通事故,1,,-,,臺中市霧峰區峰堤路西柳橋頭,2272,臺中市霧峰區峰堤路西柳橋頭,臺中市勞動檢查處,2021,2021-01-01,是,07
